latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
2.3796,100.3146,315.5,1,1,2024-07-29,0301,Terra,MODIS,29,61.03,292,6.6,D,0
2.377,100.3324,317.1,1,1,2024-07-29,0301,Terra,MODIS,47,61.03,291.6,8,D,0
-0.9746,102.3127,318.8,1.5,1.2,2024-07-29,0740,Aqua,MODIS,67,61.03,294.3,18.3,D,0
-0.9765,102.3003,327.8,1.4,1.2,2024-07-29,0740,Aqua,MODIS,76,61.03,295.6,33.2,D,0
0.6293,102.0992,313.2,1.5,1.2,2024-07-29,0740,Aqua,MODIS,30,61.03,295.3,8.3,D,0
-0.9235,103.1149,317.9,1.7,1.3,2024-07-29,0740,Aqua,MODIS,28,61.03,300.1,17,D,0
2.3872,100.3145,332.8,1.2,1.1,2024-07-29,0741,Aqua,MODIS,43,61.03,291.7,30.9,D,0
2.6439,100.1724,315.1,1.2,1.1,2024-07-29,0741,Aqua,MODIS,56,61.03,291.7,9.2,D,0
1.6737,101.3317,322.3,1.4,1.2,2024-07-29,0741,Aqua,MODIS,67,61.03,293.1,20.3,D,0
0.9289,101.4836,316.4,1.4,1.2,2024-07-29,0741,Aqua,MODIS,51,61.03,294.9,12.6,D,0
-0.9422,102.3077,304.9,2.3,1.5,2024-07-29,1521,Terra,MODIS,62,61.03,292.5,15.9,N,0
-0.9449,102.2889,307.9,2.3,1.5,2024-07-29,1521,Terra,MODIS,73,61.03,292.2,22.4,N,0
-0.4417,102.8043,305.7,2.6,1.6,2024-07-29,1521,Terra,MODIS,65,61.03,292.1,22,N,0
-0.4343,102.8099,304.9,2.6,1.6,2024-07-29,1521,Terra,MODIS,62,61.03,292,18.3,N,0
1.6816,101.3326,305.3,2.2,1.4,2024-07-29,1522,Terra,MODIS,61,61.03,290.8,17.4,N,0
2.0527,100.5275,316.7,1.9,1.3,2024-07-29,1522,Terra,MODIS,94,61.03,291.9,34,N,0
2.0646,100.5258,317.3,1.9,1.3,2024-07-29,1522,Terra,MODIS,95,61.03,291.6,35.1,N,0
1.9322,99.5099,303.1,1.6,1.2,2024-07-29,1522,Terra,MODIS,53,61.03,290.6,7.6,N,0
1.9302,99.4958,301.4,1.6,1.2,2024-07-29,1522,Terra,MODIS,36,61.03,290.4,5.9,N,0
2.0609,100.5377,318.3,1.9,1.3,2024-07-29,1522,Terra,MODIS,97,61.03,292.1,37.1,N,0
2.0587,100.5211,322.6,1.9,1.3,2024-07-29,1522,Terra,MODIS,100,61.03,291.7,47.6,N,0
1.9341,99.5037,307.5,1.6,1.2,2024-07-29,1522,Terra,MODIS,72,61.03,290.7,13.7,N,0
2.4029,100.3209,306.1,1.8,1.3,2024-07-29,1522,Terra,MODIS,67,61.03,291.1,12.3,N,0
0.1123,101.9009,308.9,2.3,1.5,2024-07-29,1522,Terra,MODIS,76,61.03,288.1,32.6,N,0
0.922,101.6106,304.4,2.2,1.4,2024-07-29,1522,Terra,MODIS,60,61.03,290.9,13.9,N,0
0.9193,101.5914,301.9,2.2,1.4,2024-07-29,1522,Terra,MODIS,39,61.03,290.7,9.4,N,0
0.9218,101.6052,307.1,2.2,1.4,2024-07-29,1522,Terra,MODIS,70,61.03,290.7,17.8,N,0
1.1232,101.6442,305.9,2.2,1.4,2024-07-29,1522,Terra,MODIS,57,61.03,283.1,23.4,N,0
1.6827,101.3382,305.1,3,1.6,2024-07-29,2000,Aqua,MODIS,63,61.03,289.4,30.3,N,0
1.6816,101.331,307,3,1.6,2024-07-29,2000,Aqua,MODIS,70,61.03,290.3,36.4,N,0
-0.9801,103.1786,310.2,4.2,1.9,2024-07-30,0643,Aqua,MODIS,34,61.03,292.8,44.6,D,0
-0.924,103.0958,310.9,4.2,1.9,2024-07-30,0643,Aqua,MODIS,33,61.03,291.9,52.6,D,0
0.4156,102.9889,310.2,4.1,1.9,2024-07-30,0643,Aqua,MODIS,11,61.03,291.9,38.5,D,0
1.1377,101.6233,302.3,2.2,1.4,2024-07-30,1903,Aqua,MODIS,48,61.03,285.9,13.2,N,0
1.0795,101.1337,302.3,2.4,1.5,2024-07-30,1903,Aqua,MODIS,48,61.03,285.8,14.7,N,0
0.7419,101.9904,303,2,1.4,2024-07-30,1903,Aqua,MODIS,53,61.03,285.3,13.6,N,0
-0.4416,102.8157,313.6,1.1,1.1,2024-07-31,0244,Terra,MODIS,63,61.03,294.7,7.2,D,0
-1.0521,102.7713,312.7,1,1,2024-07-31,0723,Aqua,MODIS,56,61.03,297.5,5.3,D,0
-1.0616,102.3324,319.3,1,1,2024-07-31,0723,Aqua,MODIS,72,61.03,296.8,10.4,D,0
-1.0628,102.3235,320.5,1,1,2024-07-31,0723,Aqua,MODIS,74,61.03,296.9,11.6,D,0
-1.0208,102.5513,341,1,1,2024-07-31,0723,Aqua,MODIS,91,61.03,294.3,39.5,D,0
-1.0221,102.5425,397.7,1,1,2024-07-31,0723,Aqua,MODIS,100,61.03,298.2,234.2,D,0
-1.0106,102.3013,317,1,1,2024-07-31,0723,Aqua,MODIS,69,61.03,297.5,6.6,D,0
-0.8507,102.5772,328.8,1,1,2024-07-31,0723,Aqua,MODIS,82,61.03,295.5,21.3,D,0
-0.852,102.5684,312.4,1,1,2024-07-31,0723,Aqua,MODIS,47,61.03,293.3,4.8,D,0
-0.8649,101.5855,319.6,1,1,2024-07-31,0723,Aqua,MODIS,74,61.03,288.2,13.4,D,0
-0.4483,102.8083,316.4,1,1,2024-07-31,0723,Aqua,MODIS,37,61.03,297,7,D,0
-0.4394,102.807,317.4,1,1,2024-07-31,0723,Aqua,MODIS,46,61.03,296.1,8.5,D,0
1.0705,104.6357,321.2,1.2,1.1,2024-07-31,0723,Aqua,MODIS,0,61.03,298.4,14,D,0
1.0782,104.2513,318.7,1.1,1.1,2024-07-31,0723,Aqua,MODIS,53,61.03,298.9,11.1,D,0
1.8241,101.727,302.8,1.1,1.1,2024-07-31,1504,Terra,MODIS,52,61.03,288.2,5.3,N,0
-0.4389,102.8073,302.1,1.2,1.1,2024-07-31,1504,Terra,MODIS,46,61.03,290.3,4.7,N,0
-0.999,102.3309,303.7,1.1,1.1,2024-07-31,1504,Terra,MODIS,57,61.03,291.1,5,N,0
-1.0825,103.4013,303,1.3,1.1,2024-07-31,1504,Terra,MODIS,53,61.03,290,5.9,N,0
-1.0809,103.4128,302,1.3,1.1,2024-07-31,1504,Terra,MODIS,27,61.03,289.3,5.8,N,0
-1.1116,103.4119,304.8,1.3,1.1,2024-07-31,1504,Terra,MODIS,50,61.03,288,8.2,N,0
-1.1099,103.4234,305.8,1.3,1.1,2024-07-31,1504,Terra,MODIS,49,61.03,287.9,10,N,0
1.8261,101.728,302,1.4,1.2,2024-07-31,1943,Aqua,MODIS,46,61.03,288.7,7.9,N,0
1.8208,101.7246,311.9,2.3,1.5,2024-08-01,0323,Terra,MODIS,47,61.03,292.7,18.6,D,0
-0.8214,101.0788,308.4,2.1,1.4,2024-08-02,0706,Aqua,MODIS,47,61.03,280.3,19.6,D,0
0.0123,102.4075,314,1.6,1.2,2024-08-02,0706,Aqua,MODIS,28,61.03,294.3,12.8,D,0
1.8376,101.2185,308,1.8,1.3,2024-08-02,0707,Aqua,MODIS,27,61.03,287.8,6.7,D,0
1.8215,101.7228,315.3,1.7,1.3,2024-08-02,0707,Aqua,MODIS,52,61.03,280.5,20.5,D,0
1.9852,99.6685,333.2,2.4,1.5,2024-08-02,0707,Aqua,MODIS,87,61.03,288.9,102.8,D,0
1.9986,99.6807,313,2.4,1.5,2024-08-02,0707,Aqua,MODIS,69,61.03,289.1,24.4,D,0
1.9954,99.6603,317.3,2.4,1.5,2024-08-02,0707,Aqua,MODIS,75,61.03,287.2,38.8,D,0
-1.1515,103.4566,306.5,1,1,2024-08-02,1446,Terra,MODIS,68,61.03,292.1,5.8,N,0
-0.0436,103.0812,325,1,1,2024-08-02,1446,Terra,MODIS,100,61.03,294.2,22.9,N,0
-0.0449,103.0719,310.9,1,1,2024-08-02,1446,Terra,MODIS,81,61.03,292.5,9.2,N,0
1.8198,101.7216,309.1,1.1,1.1,2024-08-02,1447,Terra,MODIS,76,61.03,289,9.2,N,0
1.8252,101.7266,309.3,1,1,2024-08-02,1926,Aqua,MODIS,77,61.03,287.1,7.9,N,0
-0.0388,103.0833,321.9,1.1,1,2024-08-02,1926,Aqua,MODIS,100,61.03,293.8,20.4,N,0
-0.0374,103.0741,307,1.1,1,2024-08-02,1926,Aqua,MODIS,70,61.03,291.9,7.1,N,0
0.163,100.6124,313.1,1,1,2024-08-03,0306,Terra,MODIS,63,61.03,296.6,5.5,D,0
0.1005,100.7258,317.8,1.1,1,2024-08-03,0306,Terra,MODIS,72,61.03,296.6,11.3,D,0
0.0824,100.6602,313.8,1.1,1,2024-08-03,0306,Terra,MODIS,66,61.03,295.7,8,D,0
-0.0492,103.0857,313.2,1.4,1.2,2024-08-03,0306,Terra,MODIS,21,61.03,292.2,10.4,D,0
0.1617,100.6217,312.2,1,1,2024-08-03,0306,Terra,MODIS,51,61.03,296.4,4.7,D,0
1.8193,101.7214,322.5,1.1,1.1,2024-08-03,0306,Terra,MODIS,78,61.03,295.5,16.3,D,0
1.8179,101.7312,315.3,1.1,1.1,2024-08-03,0306,Terra,MODIS,39,61.03,294.2,8,D,0
0.4412,101.8855,313.5,1.2,1.1,2024-08-03,0306,Terra,MODIS,43,61.03,296.5,6.8,D,0
0.3211,101.8165,320.6,1.8,1.3,2024-08-03,0747,Aqua,MODIS,0,61.03,296.1,25.7,D,0
-0.3617,102.7237,319.1,2.1,1.4,2024-08-03,0747,Aqua,MODIS,28,61.03,296.9,29.1,D,0
-0.173,103.0397,318.7,2.2,1.4,2024-08-03,0747,Aqua,MODIS,44,61.03,296.3,27.1,D,0
0.3287,101.8373,319.9,1.8,1.3,2024-08-03,0747,Aqua,MODIS,0,61.03,296,21.4,D,0
0.3263,101.8214,328.7,1.8,1.3,2024-08-03,0747,Aqua,MODIS,62,61.03,296.2,43.3,D,0
-1.0295,102.5318,319.9,3.6,1.8,2024-08-04,0649,Aqua,MODIS,73,61.03,283.3,97,D,0
-1.0351,102.5279,319.5,3.6,1.8,2024-08-04,0649,Aqua,MODIS,71,61.03,284.2,96.2,D,0
-0.4314,102.8241,304.6,2.1,1.4,2024-08-04,1428,Terra,MODIS,61,61.03,288.1,15.9,N,0
-0.4329,102.8325,306.8,1.3,1.1,2024-08-04,1910,Aqua,MODIS,69,61.03,285,11.2,N,0
-0.4309,102.8269,320,1.3,1.1,2024-08-04,1910,Aqua,MODIS,100,61.03,284.8,26.3,N,0
-0.4312,102.8212,310.3,1.3,1.1,2024-08-04,1910,Aqua,MODIS,80,61.03,283.7,14.5,N,0
0.8148,102.2964,308.3,1.1,1,2024-08-05,0248,Terra,MODIS,34,61.03,291,3.8,D,0
-0.4334,102.826,351.3,1,1,2024-08-05,0249,Terra,MODIS,96,61.03,298.5,60.9,D,0
-0.4315,102.8163,330.3,1.1,1,2024-08-05,0730,Aqua,MODIS,72,61.03,292.3,23.4,D,0
-0.3401,102.8061,323.7,1.1,1,2024-08-05,0730,Aqua,MODIS,38,61.03,305.4,15,D,0
-0.1347,103.3861,313,1.2,1.1,2024-08-05,0730,Aqua,MODIS,47,61.03,298,5.3,D,0
-0.5837,102.3377,323.6,1,1,2024-08-05,0730,Aqua,MODIS,76,61.03,300.3,15,D,0
-0.4393,102.8273,341.9,1.1,1,2024-08-05,0730,Aqua,MODIS,91,61.03,298.5,44.1,D,0
-0.4407,102.8177,319.9,1.1,1,2024-08-05,0730,Aqua,MODIS,56,61.03,296.9,10.9,D,0
-0.4301,102.8259,341.3,1.1,1,2024-08-05,0730,Aqua,MODIS,90,61.03,294.2,42.7,D,0
-0.4335,102.8037,304.6,1.5,1.2,2024-08-05,1509,Terra,MODIS,61,61.03,288.2,9,N,0
-0.4316,102.8167,326.6,1.5,1.2,2024-08-05,1509,Terra,MODIS,100,61.03,291.7,42.6,N,0
-0.4297,102.8298,331.8,1.5,1.2,2024-08-05,1509,Terra,MODIS,100,61.03,290.9,54,N,0
-0.421,102.8152,315.4,1.5,1.2,2024-08-05,1509,Terra,MODIS,91,61.03,289.6,22.7,N,0
-0.4191,102.8283,304.5,1.5,1.2,2024-08-05,1509,Terra,MODIS,57,61.03,288.8,9.1,N,0
-0.4242,102.834,321.5,2.5,1.5,2024-08-05,1950,Aqua,MODIS,100,61.03,289.8,73.2,N,0
-0.4261,102.8162,308.1,2.5,1.5,2024-08-05,1950,Aqua,MODIS,74,61.03,288.8,29.8,N,0
-0.4294,102.8383,319.7,2.5,1.5,2024-08-05,1950,Aqua,MODIS,99,61.03,289.1,66.1,N,0
-0.421,102.8118,302.4,2.5,1.5,2024-08-05,1950,Aqua,MODIS,22,61.03,288.7,16.1,N,0
-0.4377,102.832,301.3,2.5,1.5,2024-08-05,1950,Aqua,MODIS,40,61.03,287.5,15.1,N,0
-0.4224,102.8355,305.8,2.8,1.6,2024-08-06,1852,Aqua,MODIS,37,61.03,288.6,27.3,N,0
-0.4281,102.8295,309.1,2.8,1.6,2024-08-06,1853,Aqua,MODIS,65,61.03,289.1,37,N,0
-0.8823,102.0228,309.2,1.4,1.2,2024-08-07,0712,Aqua,MODIS,33,61.03,287.4,9.8,D,0
-0.4882,102.6256,315.4,1.2,1.1,2024-08-07,0713,Aqua,MODIS,70,61.03,289.4,11.1,D,0
0.028,103.0826,310.9,1.1,1.1,2024-08-07,0713,Aqua,MODIS,31,61.03,286.3,7.2,D,0
-0.7812,102.8074,303.4,1,1,2024-08-07,1451,Terra,MODIS,55,61.03,284.3,5.4,N,0
-1.1048,102.0446,315.6,2.4,1.5,2024-08-08,0753,Aqua,MODIS,61,61.03,291.1,25.5,D,0
-1.1008,102.0491,313,2.4,1.5,2024-08-08,0753,Aqua,MODIS,49,61.03,289.1,18.1,D,0
-1.1513,103.4649,304.8,1,1,2024-08-10,0254,Terra,MODIS,46,61.03,278.3,4.9,D,0
-0.2419,102.3555,304.4,1.2,1.1,2024-08-10,0736,Aqua,MODIS,18,61.03,275.1,6,D,0
-0.7915,102.808,314.9,1.3,1.1,2024-08-10,0736,Aqua,MODIS,70,61.03,289.1,9,D,0
-0.341,102.8037,312.6,1.3,1.1,2024-08-10,0736,Aqua,MODIS,48,61.03,284,11.8,D,0
2.5482,99.5241,319.7,1,1,2024-08-10,0737,Aqua,MODIS,73,61.03,297.7,8.8,D,0
2.51,99.4481,319.2,1,1,2024-08-10,0737,Aqua,MODIS,73,61.03,295.3,10.6,D,0
-0.6232,102.3721,317.4,1.1,1,2024-08-12,0719,Aqua,MODIS,59,61.03,297.7,10.5,D,0
1.6667,99.7194,315.6,1.4,1.2,2024-08-12,0719,Aqua,MODIS,65,61.03,295.5,12.3,D,0
1.8977,99.7487,314,1.4,1.2,2024-08-12,0719,Aqua,MODIS,28,61.03,294.8,9.6,D,0
-0.2706,102.0035,331.4,1.1,1,2024-08-12,0719,Aqua,MODIS,85,61.03,295.5,27,D,0
1.896,99.7366,351.9,1.4,1.2,2024-08-12,0719,Aqua,MODIS,96,61.03,295.3,98.8,D,0
-0.272,101.9938,325.2,1.1,1,2024-08-12,0719,Aqua,MODIS,80,61.03,295.5,19,D,0
1.908,99.747,312,1.4,1.2,2024-08-12,0719,Aqua,MODIS,34,61.03,294.5,7.2,D,0
1.9063,99.7348,315.9,1.4,1.2,2024-08-12,0719,Aqua,MODIS,66,61.03,294.2,13,D,0
1.5255,101.7368,319.4,1.1,1,2024-08-12,0719,Aqua,MODIS,27,61.03,302.6,10.8,D,0
-0.7601,101.4437,311.9,1.2,1.1,2024-08-12,0719,Aqua,MODIS,54,61.03,295.9,7.4,D,0
-0.4358,102.8293,321.3,1,1,2024-08-12,0719,Aqua,MODIS,53,61.03,302.5,13.5,D,0
-0.3468,102.8106,322.2,1,1,2024-08-12,0719,Aqua,MODIS,42,61.03,303,12.7,D,0
-0.2799,102.0049,334.7,1.1,1,2024-08-12,0719,Aqua,MODIS,87,61.03,297.1,33.1,D,0
-0.2813,101.9952,321.8,1.1,1,2024-08-12,0719,Aqua,MODIS,76,61.03,296.4,15.6,D,0
0.5071,100.0265,318.2,1.4,1.2,2024-08-12,0719,Aqua,MODIS,68,61.03,297.8,13.9,D,0
0.858,102.1539,321.9,1.1,1,2024-08-12,0719,Aqua,MODIS,32,61.03,304,13.6,D,0
1.0546,102.9907,317.5,1,1,2024-08-12,0719,Aqua,MODIS,40,61.03,299.9,8.4,D,0
0.9897,101.7931,314.8,1.1,1,2024-08-12,0719,Aqua,MODIS,43,61.03,298.8,7.8,D,0
-1.1047,102.7362,314.5,1.1,1,2024-08-12,0719,Aqua,MODIS,58,61.03,297.2,7.1,D,0
-0.9786,103.1637,323.2,1,1,2024-08-12,0719,Aqua,MODIS,42,61.03,306.5,12.6,D,0
-1.0212,102.7363,314.2,1,1,2024-08-12,0719,Aqua,MODIS,60,61.03,297.1,5.9,D,0
-0.895,103.1635,321,1,1,2024-08-12,0719,Aqua,MODIS,59,61.03,304.4,11.2,D,0
-1.0046,102.2871,330.7,1.1,1,2024-08-12,0719,Aqua,MODIS,84,61.03,300.6,25.2,D,0
-1.0137,101.2601,311.7,1.2,1.1,2024-08-12,0719,Aqua,MODIS,58,61.03,297.6,7.6,D,0
-0.9421,101.6877,317.8,1.2,1.1,2024-08-12,0719,Aqua,MODIS,70,61.03,298.9,11.3,D,0
-0.8232,101.6371,315.2,1.2,1.1,2024-08-12,0719,Aqua,MODIS,58,61.03,299.4,9.5,D,0
-0.7643,101.439,315.1,1.2,1.1,2024-08-12,0719,Aqua,MODIS,60,61.03,295.7,9.6,D,0
2.1058,100.117,320.9,1.3,1.1,2024-08-12,0720,Aqua,MODIS,74,61.03,294.7,17.4,D,0
2.1075,100.1285,314.7,1.3,1.1,2024-08-12,0720,Aqua,MODIS,64,61.03,293.2,8.7,D,0
1.9597,99.6203,327.9,1.4,1.2,2024-08-12,0720,Aqua,MODIS,81,61.03,293.5,35.6,D,0
1.9615,99.6324,343.2,1.4,1.2,2024-08-12,0720,Aqua,MODIS,92,61.03,293.8,73.2,D,0
1.9633,99.6448,310.6,1.4,1.2,2024-08-12,0720,Aqua,MODIS,45,61.03,291.8,7.2,D,0
-0.9985,102.279,311.7,1,1,2024-08-12,1455,Terra,MODIS,83,61.03,294.1,9.2,N,0
-0.9973,102.2878,311.4,1,1,2024-08-12,1455,Terra,MODIS,82,61.03,294.4,8.9,N,0
1.8207,99.7752,312.3,2.3,1.5,2024-08-13,0800,Aqua,MODIS,40,61.03,290.7,15.6,D,0
1.8216,99.7825,325,2.3,1.5,2024-08-13,0800,Aqua,MODIS,75,61.03,290.4,54.4,D,0
-0.8919,101.1211,310.4,2.7,1.6,2024-08-14,0702,Aqua,MODIS,63,61.03,289.4,28.2,D,0
-0.7549,101.3944,310.6,2.5,1.5,2024-08-14,0702,Aqua,MODIS,63,61.03,288.4,17.9,D,0
-0.3428,102.6198,313.8,2,1.4,2024-08-14,0702,Aqua,MODIS,56,61.03,279,23.7,D,0
-0.3549,102.6215,319.3,2,1.4,2024-08-14,0702,Aqua,MODIS,72,61.03,280.5,36.2,D,0
-0.7462,101.3874,308.3,2.5,1.5,2024-08-14,0702,Aqua,MODIS,54,61.03,287.1,14.3,D,0
0.9294,101.4866,316.7,1,1,2024-08-15,0258,Terra,MODIS,31,61.03,299.3,7.7,D,0
0.1081,102.7032,314.1,1.1,1,2024-08-15,0258,Terra,MODIS,55,61.03,296.5,7.8,D,0
-0.332,102.6204,322,1.1,1,2024-08-15,0258,Terra,MODIS,34,61.03,287,14.7,D,0
-0.3333,102.6297,324.8,1.1,1,2024-08-15,0258,Terra,MODIS,58,61.03,287.8,17.4,D,0
-0.3424,102.6284,322.4,1.1,1,2024-08-15,0258,Terra,MODIS,39,61.03,288.2,14.7,D,0
-0.5752,103.0831,312.4,1.1,1.1,2024-08-15,0258,Terra,MODIS,62,61.03,294.8,6.4,D,0
1.2448,99.6944,313.4,1.1,1,2024-08-15,0742,Aqua,MODIS,64,61.03,293.4,7.1,D,0
1.1395,99.6651,315.4,1.1,1,2024-08-15,0742,Aqua,MODIS,69,61.03,292.9,10.2,D,0
1.2433,99.6843,314.4,1.1,1,2024-08-15,0742,Aqua,MODIS,66,61.03,293.3,8.5,D,0
-0.344,102.8122,311.2,1.7,1.3,2024-08-15,0742,Aqua,MODIS,10,61.03,286.4,12.4,D,0
0.9229,101.4845,313.9,1.4,1.2,2024-08-15,0742,Aqua,MODIS,19,61.03,293.4,11.8,D,0
2.3028,99.2971,309.8,1.1,1,2024-08-15,0743,Aqua,MODIS,49,61.03,289,6.2,D,0
1.8348,101.229,318.3,1,1,2024-08-17,0725,Aqua,MODIS,35,61.03,300.6,8.9,D,0
1.8361,101.2379,316.3,1,1,2024-08-17,0725,Aqua,MODIS,52,61.03,298.3,7.4,D,0
0.9478,100.0934,309.1,1.1,1.1,2024-08-17,0725,Aqua,MODIS,44,61.03,288.8,5.3,D,0
-0.3581,102.6544,324.5,1.1,1,2024-08-17,1500,Terra,MODIS,100,61.03,292.9,24,N,0
-0.3595,102.6447,338.1,1.1,1,2024-08-17,1500,Terra,MODIS,100,61.03,292.5,45.3,N,0
-0.3444,102.6366,310.3,1.1,1,2024-08-17,1500,Terra,MODIS,80,61.03,293,9,N,0
-0.3351,102.6353,305.4,1.1,1,2024-08-17,1500,Terra,MODIS,64,61.03,292.4,5.4,N,0
-0.3179,102.6229,303.3,1.1,1,2024-08-17,1500,Terra,MODIS,25,61.03,292.5,4.4,N,0
-0.3674,102.6557,326.6,1.1,1,2024-08-17,1500,Terra,MODIS,100,61.03,293.7,26.9,N,0
-0.3687,102.646,325.6,1.1,1,2024-08-17,1500,Terra,MODIS,100,61.03,292.7,25.8,N,0
-0.3539,102.6438,315.2,1.9,1.3,2024-08-17,1945,Aqua,MODIS,91,61.03,290.8,30.1,N,0
-0.3563,102.6601,321.8,1.9,1.3,2024-08-17,1945,Aqua,MODIS,100,61.03,291.3,45.5,N,0
-0.3681,102.6584,305.2,1.9,1.3,2024-08-17,1945,Aqua,MODIS,63,61.03,290.8,13.4,N,0
-0.361,102.6377,301.6,1.9,1.3,2024-08-17,1945,Aqua,MODIS,15,61.03,290.5,7.4,N,0
-0.3633,102.654,325.1,1.9,1.3,2024-08-17,1945,Aqua,MODIS,100,61.03,291.6,54.7,N,0
-0.8165,101.6567,300.2,1.6,1.2,2024-08-17,1945,Aqua,MODIS,19,61.03,288,6,N,0
-0.3463,102.6432,310.1,2.6,1.5,2024-08-18,0320,Terra,MODIS,30,61.03,289.9,18.5,D,0
-0.3631,102.6639,333,2.6,1.6,2024-08-18,0320,Terra,MODIS,87,61.03,290.1,107.2,D,0
-0.3599,102.6414,356.6,2.6,1.5,2024-08-18,0320,Terra,MODIS,98,61.03,291.4,288.8,D,0
-0.3425,102.6635,307.7,3.8,1.8,2024-08-18,1848,Aqua,MODIS,56,61.03,287.4,49.8,N,0
-0.3523,102.657,323.3,3.8,1.8,2024-08-18,1848,Aqua,MODIS,100,61.03,287.9,138.4,N,0
-0.3584,102.661,320.2,3.8,1.8,2024-08-18,1848,Aqua,MODIS,100,61.03,287.6,115.3,N,0
-1.1742,102.7679,317.2,1.5,1.2,2024-08-19,0707,Aqua,MODIS,56,61.03,294,17.2,D,0
-1.1799,102.7281,317.7,1.6,1.2,2024-08-19,0707,Aqua,MODIS,69,61.03,293.9,20.5,D,0
-1.0953,102.7502,313.9,1.5,1.2,2024-08-19,0707,Aqua,MODIS,47,61.03,294,13.9,D,0
-1.0304,102.5668,332,1.6,1.2,2024-08-19,0707,Aqua,MODIS,86,61.03,291.8,52.6,D,0
-1.0324,102.553,317.4,1.6,1.2,2024-08-19,0707,Aqua,MODIS,72,61.03,292.3,20.6,D,0
-0.8311,101.6554,345.4,1.9,1.3,2024-08-19,0707,Aqua,MODIS,93,61.03,293.8,115.5,D,0
-0.8336,101.6387,323,1.9,1.3,2024-08-19,0707,Aqua,MODIS,59,61.03,293,36.6,D,0
-0.8218,101.6372,319.7,1.9,1.3,2024-08-19,0707,Aqua,MODIS,40,61.03,289.7,28.4,D,0
-0.2158,101.2156,315.7,2,1.4,2024-08-19,0708,Aqua,MODIS,67,61.03,289.2,22.1,D,0
0.0938,100.8232,314.4,2.1,1.4,2024-08-19,0708,Aqua,MODIS,64,61.03,292.6,23.8,D,0
0.8149,101.8163,315.7,1.7,1.3,2024-08-19,0708,Aqua,MODIS,39,61.03,294.6,17.2,D,0
0.8365,104.5648,315.3,1.1,1.1,2024-08-19,0708,Aqua,MODIS,29,61.03,295.8,9.1,D,0
0.562,101.9774,314.9,1.7,1.3,2024-08-19,0708,Aqua,MODIS,69,61.03,295.5,17.2,D,0
0.6261,102.0932,317.5,1.6,1.3,2024-08-19,0708,Aqua,MODIS,54,61.03,297.7,18.1,D,0
0.7191,102.1033,318.9,1.6,1.2,2024-08-19,0708,Aqua,MODIS,35,61.03,297.9,23.6,D,0
0.9725,101.871,316.7,1.7,1.3,2024-08-19,0708,Aqua,MODIS,71,61.03,296.4,19,D,0
0.8631,102.1469,316.2,1.6,1.2,2024-08-19,0708,Aqua,MODIS,39,61.03,295.9,15.4,D,0
0.9747,101.8855,315.2,1.7,1.3,2024-08-19,0708,Aqua,MODIS,62,61.03,295.8,15.7,D,0
-0.3607,102.6321,322.6,1.2,1.1,2024-08-19,1442,Terra,MODIS,100,61.03,284.7,23.4,N,0
-0.3592,102.6426,328.7,1.2,1.1,2024-08-19,1442,Terra,MODIS,100,61.03,286.1,32.5,N,0
-0.3578,102.653,314.6,1.2,1.1,2024-08-19,1442,Terra,MODIS,72,61.03,286,14.7,N,0
-0.3688,102.6439,309.6,1.2,1.1,2024-08-19,1442,Terra,MODIS,78,61.03,282.8,10.4,N,0
-0.3482,102.6517,320.7,1.2,1.1,2024-08-19,1442,Terra,MODIS,100,61.03,285.9,21.7,N,0
-0.3496,102.6412,317.5,1.2,1.1,2024-08-19,1442,Terra,MODIS,95,61.03,286.2,17.5,N,0
-0.34,102.6399,315.8,1.2,1.1,2024-08-19,1442,Terra,MODIS,92,61.03,286.4,16.5,N,0
-0.3617,102.6416,322.2,1,1,2024-08-19,1928,Aqua,MODIS,100,61.03,288.2,19.5,N,0
-0.3472,102.6459,317.7,1.2,1.1,2024-08-20,0302,Terra,MODIS,24,61.03,290.9,11.1,D,0
-0.3597,102.6383,343.4,1.2,1.1,2024-08-20,0302,Terra,MODIS,93,61.03,293.9,54.5,D,0
-0.3612,102.6489,334.5,1.2,1.1,2024-08-20,0302,Terra,MODIS,88,61.03,293.9,35.8,D,0
-0.3693,102.637,338,1.2,1.1,2024-08-20,0302,Terra,MODIS,90,61.03,292.1,42.9,D,0
-0.3708,102.6475,332.7,1.2,1.1,2024-08-20,0302,Terra,MODIS,87,61.03,291.4,33.2,D,0
-0.3706,102.6289,303.4,2.8,1.6,2024-08-20,1522,Terra,MODIS,55,61.03,277.5,31.7,N,0
-0.3745,102.635,302.7,2.8,1.6,2024-08-20,1522,Terra,MODIS,30,61.03,277.6,27,N,0
-0.3672,102.6533,300.8,2.8,1.6,2024-08-20,1522,Terra,MODIS,34,61.03,275.3,24.4,N,0
-1.1654,101.3478,312.6,1,1,2024-08-22,0730,Aqua,MODIS,61,61.03,295.9,5.7,D,0
-1.1642,101.3566,311.8,1,1,2024-08-22,0730,Aqua,MODIS,59,61.03,295.2,5.1,D,0
-0.9815,102.301,323.6,1,1,2024-08-22,0730,Aqua,MODIS,61,61.03,298.5,12.3,D,0
-0.9158,102.2488,318.8,1,1,2024-08-22,0730,Aqua,MODIS,72,61.03,297.6,9,D,0
